bin
1011311
1009570
1009409
1025443
1014960
1015085
1080231
1009812
1082646
1076862
1017239
1023757
1036893
1043088
1078347
1018950
1035333
1044186
1034845
1041915
1019126
1020361
1041865
1042132
1047417
1043181
1043789
1090520
1043930
1084504
1076271
1022694
1043034
1085206
1034479
1048319
1034247
1088476
1047408
1022657
1035312
1037564
1046815
1015903
1046818
1042480
1042494
1017135
1041935
1088581
1043531
1019140
1041470
1089948
1036918
1089701
1022563
1042133
1042402
1043356
1046985
1041859
1036907
1047690
1048406
1047431
1042403
1081190
1085117
1047433
1019492
1020187
1043929
1041163
1038479
1039467
1035459
1043872
1037587
1034801
1042398
1090630
1041080
1041944
1038650
1040102
1082116
1047056
1038461
1036525
1046840
1076265
1041324
1036483
1020189
1019084
1047103
1043874
1022662
1020372
1038774
1085171
1018962
1035451
1042130
1083709
1036228
1020350
1047633
1046453
1050323
1090384
1082366
1076316
1050529
1051165
1049943
1048653
1088925
1087682
1048820
1081203
1044212
1045148
1040000
1045285
1078619
1081228
1048894
1040046
1044770
1044381
1080482
1039978
1087137
1050376
1086570
1048815
1050066
1050289
1090754
1045934
1045173
1044837
1049933
1087458
1051134
1045972
1049924
1050263
1044779
1040037
1051320
1078416
1050295
1050127
1049917
1050625
1090765
1048884
1083414
1078635
1051319
1050123
1078235
1045813
1081229
1046305
1051170
1048123
1085202
1046253
1083198
1081259
1051173
1045163
1075642
1088295
1087130
1045570
1049853
1045940
1050095
1051336
1046298
1049221
1044206
1050591
1080484
1050731
1051240
1044887
1040637
1050056
1045403
1087131
1048580
1045872
1049830
1048547
1046031
1044695
1040743
1050512
1090010
1050195
1039977
1050288
1047612
1045884
1032528
1056536
1030188
1031327
1057151
1079288
1028780
1030935
1030351
1033570
1031732
1031433
1031572
1030885
1057130
1028570
1033984
1033793
1028786
1079469
1031110
1033756
1031960
1033968
1056495
1032071
1030129
1032638
1028584
1030931
1028724
1079319
1034062
1031176
1030027
1057084
1090022
1057079
1033933
1032546
1083824
1032507
1028745
1033564
1029969
1090385
1031718
1031626
1030850
1031754
1082723
1030404
1033705
1033702
1029768
1057147
1031720
1032634
1033312
1032435
1030329
1089435
1029931
1030340
1032080
1056552
1031608
1033972
1085069
1031363
1034024
1034092
1028661
1033561
1057140
1083299
1031622
1031086
1057170
1029647
1056607
1034007
1029773
1034053
1030015
1031333
1032000
1031744
1030720
1030090
1057295
1030896
1031793
1032596
1030369
1031344
1057206
1027066
1057165
1032244
1056025
1057035
1063247
1055490
1060931
1060955
1061468
1062494
1055634
1059707
1060968
1062408
1061225
1059698
1055914
1060982
1061284
1061541
1059930
1062285
1059964
1062153
1060965
1062825
1087337
1055599
1062392
1062148
1059949
1062490
1062742
1061845
1062403
1060943
1057052
1061755
1088136
1061897
1059767
1062786
1059683
1061023
1062915
1059936
1055697
1056062
1059713
1061911
1059893
1059862
1062724
1062455
1059796
1084120
1084099
1062204
1061828
1061914
1062402
1062798
1059715
1059765
1055678
1081817
1055287
1060963
1089930
1079481
1062396
1075505
1055735
1055892
1082166
1062082
1062756
1063337
1089696
1062397
1056402
1061723
1061528
1055970
1795029
1081302
1062167
1062278
1055936
1059961
1061894
1081586
1055399
1056590
1059685
1062298
1060986
1062525
1062164
1059508
1057339
1059552
1052971
2089835
2000679
2003256
2001052
1052970
2003122
2000347
1052436
1052886
1084003
1053104
1052474
2001077
2003139
2109602
2000682
2097950
2000749
2099442
1054432
2003623
2000475
2000715
2117376
1088016
1053102
2109745
1054831
2002898
2000612
1052769
1053010
2093915
1081275
2092985
2000567
1088014
2000473
1090041
1052287
1052542
1052832
1054818
2090401
2003923
1052506
2005732
1052654
1074257
2000297
1054611
1089414
1052171
2093974
1090596
1052426
2117466
2003113
1052989
1054786
1051912
2113003
2000135
1053095
2005585
2097167
2101385
2098009
2086385
2097920
2101428
2000272
1051969
1052170
2000449
1089064
1088028
2097921
2001066
2001010
1086312
2118030
2003842
1051964
2113122
2000442
2000333
2097961
2116640
1051862
2114684
2000226
1053075
2000654
2003827
2003138
2094243
1052181
1081279
1060071
1058109
1057444
1057505
1058311
1087468
1060236
1059239
1053673
1058037
1090750
1053501
1061039
1058560
1059183
1081579
1084088
1051589
1061345
1075503
1085648
1059144
1087418
1055080
1059008
1058177
1058014
1053897
1058734
1057438
1058641
1060321
1054019
1053552
1053263
1054222
1060289
1060284
1081458
1055832
1059054
1059331
1087286
1053379
1058911
1061387
1060363
1061175
1053561
1054236
1060450
1054968
1059148
1058565
1057541
1059129
1053178
1061140
1054133
1057705
1053823
1057968
1054264
1054360
1054001
1060333
1058032
1059640
1053596
1086531
1060207
1059028
1058763
1060755
1053584
1055803
1087159
1057639
1058500
1058107
1086206
1061583
1055015
1085371
1054132
1084091
1059227
1058460
1058186
1061054
1054107
1077379
1086990
1058907
1057566
1060679
1088144
1058834
1058031
1087407
1064664
1063865
1063990
1089925
1063071
1085394
1089168
1064758
1081869
1062604
1064980
1063400
1080531
1084212
1064447
1064830
1064366
1063564
1064010
1064052
1064541
1064310
1063634
1063394
1064343
1062601
1064250
1064024
1064848
1063887
1064475
1063142
1063058
1064636
1062661
1065081
1089197
1062993
1062541
1064115
1064015
1064386
1082456
1080548
1082457
1088946
1079868
1075615
1064934
1065088
1063703
1064971
1064044
1063160
1063525
1065076
1063859
1064477
1064016
1064804
1064996
1063421
1064876
1063946
1064245
1064051
1063537
1088439
1065077
1064373
1082357
1063476
1063954
1063895
1064306
1064160
1064793
1063640
1063123
1064219
1064615
1065083
1063237
1063850
1063679
1063147
1090511
1065005
1075616
1063463
1064535
1064867
1064452
1080007
1080527
1064708
1064955
1082352
1063405
1064206
2083509
2018996
2084313
2016211
2070696
2085191
2101254
2069738
2124961
2093803
2071999
2018889
2018194
2017358
2018543
2019727
2018266
2116336
2018566
2070631
2125162
2018756
2122841
2084748
2086225
2086349
2084375
2084834
2069602
2017361
2084006
2083787
2083237
2018880
2070890
2085755
2084187
2015454
2017984
2072044
2086241
2085089
2015635
2069751
2069648
2069925
2118668
2108109
2104348
2085449
2118573
2092479
2019152
2110022
2071672
2098789
2018483
2083753
2068193
2019358
2108005
2097852
2071980
2107759
2019390
2071665
2015982
2069897
2122989
2085308
2083154
2109402
2084307
2086312
2091934
2070750
2118730
2109305
2083557
2102067
2084378
2083952
2125225
2092532
2017646
2084492
2108135
2085486
2109331
2069742
2016445
2111807
2017880
2094979
2083546
2018157
2084304
2070824
2084382
2016096
2066528
2056058
2090201
2066622
2111328
2069084
2057345
2114383
2066596
2118806
2128620
2059032
2070382
2065778
2107084
2066691
2116384
2107580
2056033
2098432
2068867
2062662
2059154
2067079
2123693
2121233
2097408
2055265
2067815
2068803
2072576
2060958
2121281
2123031
2057304
2064709
2068288
2123486
2057717
2111707
2061360
2062763
2107662
2071503
2121942
2064632
2067888
2067821
2068774
2111648
2058490
2114579
2057116
2126566
2124604
2059589
2113673
2126858
2068594
2107673
2062030
2064873
2107461
2062217
2069261
2129032
2072403
2056707
2066748
2066044
2060000
2070498
2057878
2093789
2064377
2066472
2107157
2061787
2064625
2102487
2068802
2063962
2061973
2063117
2058148
2106797
2102997
2122688
2055784
2114374
2058774
2121320
2069985
2063835
2123121
2065567
2063299
2068861
2106986
2093619
2117289
2109238
2072750
2093947
2076030
2128081
2081068
2082117
2053960
2120429
2074500
2087147
2076516
2108788
2048753
2076513
2075057
2041847
2082786
2074075
2126272
2081815
2080755
2044422
2074748
2073934
2053711
2054691
2074314
2043193
2105581
2095940
2054683
2081669
2077305
2075406
2054705
2054549
2073447
2076847
2081155
2041753
2079250
2043660
2108968
2075383
2081352
2110926
2093092
2046846
2048242
2080966
2075576
2043327
2105791
2053916
2105849
2053164
2075088
2105673
2090589
2081760
2054410
2122667
2075817
2076184
2078029
2076901
2105496
2047621
2045290
2043201
2072696
2120027
2075047
2076820
2091578
2043755
2052045
2106258
2074029
2048500
2074997
2112180
2078361
2051911
2027266
2047793
2043922
2078154
2080106
2045701
2128113
2074984
2109102
2081379
2090588
2047784
2048138
2073208
2008013
2015419
2014251
2008569
2015148
2008577
2015061
2008153
2008540
2090640
2104126
2013897
2008998
2104168
2124716
2007926
2110057
2009036
2013853
2015163
2015280
2104201
2118551
2125053
2008542
2014579
2015603
2092429
2017548
2014969
2013741
2104133
2014506
2090486
2094707
2015124
2008983
2008373
2094667
2104202
2008504
2008151
2118351
2015385
2015066
2017527
2104095
2014816
2017453
2014434
2099022
2100351
2088429
2092413
2116243
2117869
2008960
2008126
2104124
2096318
2109446
2015545
2013868
2016140
2017432
2014477
2014496
2117861
2014759
2103867
2014230
2007925
2116564
2008896
2014577
2014203
2017600
2008340
2015725
2015309
2013989
2007913
2008135
2008868
2017544
2008155
2118543
2008501
2104174
2008008
2015084
2104216
2015580
2008947
2008606
2014467
2015915
2015556
2014360
2100348
2009345
2028381
2056255
2013297
2092285
2042648
2124800
2016905
2043574
2042473
2053683
2055575
2116581
2012808
2013722
2086843
2115416
2098826
2013588
2042584
2012873
2095209
2118364
2012224
2094625
2028387
2011303
2115568
2011665
2007316
2042501
2053669
2115603
2101444
2123919
2053666
2054856
2012277
2051362
2010982
2016290
2128250
2010981
2016893
2120292
2016419
2012975
2086839
2102296
2116580
2009373
2103642
2115778
2007785
2012600
2011430
2043459
2128308
2043005
2088232
2012253
2053542
2007472
2016612
2017146
2011878
2042700
2113937
2012977
2043028
2051290
2111246
2051391
2118232
2124903
2115518
2055621
2016617
2013294
2123914
2124840
2106373
2007551
2055592
2047866
2093220
2042505
2013579
2042811
2051361
2016715
2012439
2013517
2128257
2012044
2115726
2054871
2011204
2042426
2097379
2003328
2002618
2092102
2109579
2007284
2007155
2009464
2007075
2002438
2119009
2103407
2113744
2002534
2010238
2008026
2099095
2002790
2002492
2100918
2113555
2010236
2120492
2109582
2003397
2007187
2117293
2002267
2009478
2002058
2002523
2009275
2003161
2002486
2094057
2091972
2112724
2009780
2091254
2112726
2097130
2003483
2008317
2010392
2010231
2098357
2115244
2002662
2007282
2008660
2002383
2004241
2002602
2098937
2120248
2113626
2009319
2004505
2003002
2001316
2002803
2009183
2008709
2001998
2097927
2098952
2109679
2009658
2086679
2007098
2002687
2004243
2003494
2112846
2009808
2101185
2002429
2099486
2002856
2127482
2002525
2003247
2003525
2100321
2001642
2113563
2003365
2113376
2009734
2002337
2092093
2003098
2003560
2004186
2009852
2113922
2002125
2008754
2002495
2009775
2010416
2098499
2006862
2099667
2098909
2001438
2023442
2009891
2025132
2006201
2117962
2023826
2005491
2114529
2099930
2005286
2091218
2002016
2114150
2117588
2125474
2001013
2000907
2117852
2010154
2023365
2109472
2004380
2095287
2027363
2120258
2095281
2005100
2001252
2005429
2006952
2012645
2009912
2006509
2102529
2103250
2010131
2005616
2000528
2010955
2006492
2010511
2099815
2024988
2097591
2095276
2006898
2113132
2090009
2024942
2001503
2101988
2100662
2126589
2117754
2004539
2112741
2113589
2010666
2005074
2003730
2128483
2096375
2102510
2005113
2010881
2098129
2010779
2097192
2094376
2001876
2002034
2117982
2097222
2004744
2010082
2101662
2009897
2009941
2010915
2004535
2010095
2112755
2004693
2006584
2025092
2094125
2006358
2012295
2001812
2010742
2095263
2005841
2126467
2006169
2004734
2029081
2100154
2021674
2026602
2092823
2023196
2022967
2025247
2027905
2023618
2104747
2026544
2104783
2023214
2092620
2023695
2105132
2020180
2026079
2022098
2020780
2114468
2027523
2022223
2021886
2023936
2020279
2026935
2041214
2117195
2028712
2025567
2022861
2119264
2021220
2086940
2090507
2127713
2024386
2102229
2025782
2041445
2028920
2028339
2086879
2026575
2042003
2102871
2024389
2104452
2087813
2024018
2024337
2119641
2023943
2088556
2042075
2110677
2022909
2110501
2020084
2104879
2119073
2022319
2104862
2027715
2023555
2025763
2020681
2028562
2042168
2026434
2119058
2087833
2026415
2020505
2119350
2092674
2114319
2020556
2020906
2021567
2020094
2105029
2110674
2119238
2115102
2118834
2025938
2025430
2028279
2027882
2022657
2088014
2110598
2096691
2126450
2020748
2026144
2026103
4107085
4463960
4103645
4111100
4136956
4523201
4171274
4110187
4118587
4556831
4580460
4133223
4098043
4109730
4536284
4102833
4097457
4615077
4137247
4109193
4125046
4105045
4536352
4492197
4482935
4463440
4110290
4480462
4532306
4168972
4129174
4487533
4534499
4107611
4120236
4129273
4171629
4135003
4121093
4137933
4524103
4560036
4598886
4105663
4137833
4168046
4119928
4129783
4168365
4485951
4170336
4550740
4104213
4108457
4095950
4096592
4135027
4171313
4099065
4109512
4444136
4559092
4121118
4104714
4100235
4095966
4450028
4482101
4108590
4099774
4100333
4560779
4551797
4129971
4559235
4551563
4120760
4107568
4551805
4561435
4602680
4135910
4169234
4120797
4134815
4168088
4550147
4136084
4480994
4134205
4128994
4137323
4137439
4134525
4099237
4104349
4137431
4430321
4558526
4535784
4112476
4120323
4486837
4139329
4486189
4118233
4124005
4116490
4121914
4618702
4488594
4112874
4122824
4139576
4111991
4534048
4556860
4542889
4576545
4486229
4128029
4553147
4108127
4138992
4121410
4117311
4523230
4112173
4159297
4127342
4148761
4140760
4486801
4580627
4146277
4126959
4146306
4126067
4108018
4126295
4523393
4139021
4488800
4117947
4483547
4125917
4126207
4100814
4128469
4523037
4603335
4486420
4454319
4139245
4309842
4117272
4127422
4138979
4555547
4123099
4117635
4555893
4115611
4146548
4604031
4113058
4575626
4127967
4126434
4123873
4114900
4127730
4553293
4122125
4484989
4112352
4489121
4127194
4113485
4117822
4128413
4116374
4610215
4124183
4443487
4573209
4140535
4486328
4126348
4139143
4573483
4121423
4114087
4121829
4488563
4483618
4438219
4118113
4484089
4112275
4472152
4043318
4596131
4543320
4472976
4547232
4040928
4041157
4041962
4314510
4040794
4040861
4040698
4555494
4037111
4595542
4549224
4039750
4049330
4520643
4547974
4314470
4549214
4035122
4042555
4034876
4042289
4043506
4044113
4049315
4547014
4036504
4442743
4546107
4043855
4050083
4049767
4315170
4040494
4024449
4043334
4047201
4560953
4615061
4471285
4470931
4024487
4547958
4431212
4547986
4044251
4034231
4472188
4041832
4044394
4471767
4047601
4048297
4040752
4471224
4520365
4045003
4048337
4471401
4048564
4472791
4040856
4023461
4049099
4534447
4046488
4535474
4532235
4470667
4548941
4040453
4520447
4048539
4043450
4044111
4023792
4041972
4470201
4048916
4611861
4032889
4520251
4041558
4049862
4034412
4041085
4314525
4047386
4471956
4470668
4032842
4042451
4032977
4049070
4039858
4011104
4539419
4008305
4032128
4018598
4032486
4006191
4018422
4017031
4541990
4468298
4019674
4016617
4546091
4015779
4010282
4033540
4430657
4548808
4019877
4011416
4600046
4430866
4021381
4543791
4005615
4011515
4020683
4014875
4006271
4007105
4444643
4019210
4542080
4008955
4011442
4519420
4017289
4006871
4020169
4442400
4033424
4024136
4019741
4430944
4547890
4024909
4607503
4011492
4445435
4033194
4010317
4615341
4016968
4014754
4011606
4033149
4020641
4544661
4023007
4017527
4449330
4018528
4008258
4017349
4534385
4021181
4008830
4601329
4018544
4010756
4018171
4445237
4024204
4032360
4019593
4012745
4024094
4015511
4010028
4006388
4016199
4018419
4016558
4467972
4015887
4006559
4011294
4594737
4009210
4468563
4007574
4468386
4545914
4006178
4006527
4022623
4533620
4017970
4541940
4154347
4524659
4226953
4174145
4503165
4531025
4228464
4456645
4222913
4178595
4460896
4616804
4459614
4179259
4541297
4166083
4503880
4174629
4162427
4501662
4596139
4502261
4224065
4564451
4226420
4460207
4588230
4180515
4564813
4154484
4166134
4502770
4457117
4551873
4446730
4174112
4460831
4163431
4493239
4176471
4557365
4222207
4564246
4227363
4553762
4176481
4456545
4491738
4563156
4164593
4493710
4493751
4163876
4438332
4159972
4173430
4176525
4601068
4224468
4554663
4554386
4160745
4228227
4172918
4491322
4596422
4558432
4561790
4461247
4165772
4456180
4493939
4165383
4160781
4502664
4553613
4227311
4176166
4491923
4453646
4173907
4160536
4180243
4223579
4452465
4163130
4228926
4616444
4178230
4153732
4533364
4178104
4561046
4177138
4463259
4175351
4431811
4226489
4460138
4177386
4143091
4141686
4537284
4208446
4549316
4151548
4151660
4140942
4207214
4144803
4152555
4536504
4142654
4141764
4144316
4156107
4141853
4604347
4595895
4148006
4213813
4498977
4213109
4545666
4155680
4565941
4587278
4142374
4145126
4613467
4154760
4208350
4147925
4209521
4155919
4144580
4154567
4213543
4146874
4535991
4211322
4142590
4208864
4499066
4546808
4488937
4489368
4154580
4143911
4142942
4208626
4548267
4209491
4148926
4451332
4154637
4152198
4155647
4584245
4525942
4142751
4499089
4154979
4447961
4549545
4148197
4153653
4455426
4152505
4151882
4141554
4210519
4152817
4148596
4147604
4568479
4544535
4207499
4314826
4148719
4549657
4148988
4565868
4144227
4530567
4152035
4152354
4144629
4565403
4206311
4142146
4206766
4606050
4499557
4595717
4569290
4550374
4604449
4207700
4155889
4036764
4474942
4519728
4596226
4029851
4545431
4613833
4474912
4034081
4065144
4037485
4029980
4046020
4609967
4030682
4030458
4613345
4314605
4029968
4038380
4039363
4033961
4026736
4615248
4029686
4314615
4543944
4029824
4543986
4025560
4472753
4471027
4475061
4046243
4543823
4039355
4065676
4028935
4026278
4026859
4471606
4472573
4035381
4470441
4065833
4064979
4065797
4029764
4038957
4613650
4025414
4470415
4029912
4065807
4520025
4066304
4566489
4535049
4038848
4028806
4471717
4439248
4029492
4028834
4046203
4471148
4040136
4471663
4065326
4035524
4521287
4026269
4046692
4036968
4470851
4311325
4520039
4026546
4474935
4033948
4037919
4470882
4065019
4056814
4028600
4431308
4057097
4471035
4029960
4045625
4028565
4026690
4546974
4028516
4311949
4064963
4039447
4611546
4026243
4596221
4473494
4008217
4447611
4027476
4539949
4027449
4000302
4545047
4013628
4458806
4432182
4439102
4030960
4001024
4430590
4013259
4053798
4028461
4469855
4030900
4025958
4052867
4053012
4002931
4542725
4000027
4519099
4004069
4011727
4000248
4028420
4002395
4031685
4616964
4539428
4013246
4030211
4025327
4030143
4030376
4053059
4550523
4030154
4004324
4003150
4002813
4005290
4003916
4001907
4011849
4468101
4009538
4010980
4009624
4000788
4007330
4468324
4001618
4005496
4004309
4053633
4030048
4026002
4000529
4028041
4007965
4002795
4012311
4011053
4003813
4052887
4001257
4027571
4002113
4004063
4535443
4013083
4307313
4052961
4012316
4548060
4473501
4031907
4031962
4532008
4003527
4468232
4004626
4028219
4548220
4000907
4026004
4001959
4439070
4447647
4007325
4052908
4595564
4533434
4025282
4231034
4511668
4235776
4236316
4574341
4212058
4276195
4233491
4570157
4587807
4241469
4506983
4592056
4504737
4505985
4584835
4510519
4606950
4270493
4511229
4216312
4212687
4232655
4238877
4238699
4272913
4271586
4537868
4275322
4457498
4218503
4457641
4608553
4212137
4578603
4505452
4234694
4218253
4216341
4579616
4571715
4576356
4274212
4217667
4236175
4578888
4274372
4272256
4218977
4236467
4241623
4587096
4275167
4513469
4274379
4607639
4592269
4589905
4242376
4582689
4216425
4240152
4448448
4269820
4579798
4242206
4216925
4212820
4504840
4538499
4279898
4510683
4241171
4272229
4238349
4211626
4268851
4462023
4586155
4243582
4236308
4221469
4240675
4234616
4239957
4272633
4578804
4274119
4584418
4242020
4577338
4613628
4238472
4238139
4590144
4216360
4578011
4211793
4272673
4575691
4582184
4509946
4265499
4205231
4509364
4497527
4510340
4264107
4574752
4264378
4594112
4589650
4199407
4257773
4510092
4557510
4507874
4262157
4199170
4201246
4508734
4204309
4441637
4205697
4538992
4251063
4215188
4262730
4214405
4498206
4585821
4259458
4609932
4583892
4498296
4583941
4532460
4509528
4204806
4581774
4586798
4255887
4509458
4214261
4265289
4205291
4262754
4252967
4195573
4205720
4262685
4198913
4205445
4593828
4195536
4256037
4250332
4609279
4264176
4197861
4262742
4572984
4587587
4575276
4527385
4497795
4608252
4614596
4572117
4581265
4266496
4440682
4261997
4202515
4262473
4197117
4573021
4261333
4614326
4556033
4497046
4462900
4204268
4249484
4532903
4199757
4198496
4263642
4198497
4270606
4537856
4203363
4263137
4198274
4539779
4200221
4197516
4573403
4525473
4266408
4522159
4476889
4193941
4080092
4075454
4560819
4496735
4448330
4079172
4051849
4050489
4565503
4052116
4195012
4196708
4192937
4574051
4072878
4193645
4476282
4076060
4562061
4193844
4077679
4312030
4574741
4077540
4076701
4074929
4312068
4576792
4072580
4521277
4551298
4073148
4573915
4521576
4066012
4606033
4079966
4559984
4079953
4076117
4476753
4476450
4073784
4433883
4051597
4079143
4078869
4067927
4196347
4574921
4585130
4075880
4077509
4078753
4192775
4073092
4534066
4476762
4051861
4075332
4052486
4078751
4480183
4073128
4077168
4072189
4080083
4600818
4195769
4531824
4495989
4196456
4196093
4076022
4605748
4574515
4574069
4051652
4051519
4547150
4192989
4592999
4562011
4192572
4051331
4079084
4051863
4074269
4193646
4445394
4196667
4193552
4075063
4050609
4193033
4605581
4095430
4434120
4083572
4555708
4069461
4555418
4183283
4475401
4478786
4070102
4615075
4181246
4088447
4521714
4054413
4181426
4064015
4054929
4597359
4089634
4071099
4067350
4093477
4091408
4069364
4449635
4182723
4084928
4062196
4544125
4060859
4059670
4180841
4090317
4060936
4054967
4058717
4087981
4181035
4090418
4066567
4090068
4092118
4084679
4092742
4521120
4182865
4059924
4084330
4086765
4087495
4093138
4550769
4061786
4067666
4070927
4060362
4063550
4093043
4071582
4180878
4181336
4071727
4068144
4602371
4085028
4070432
4093860
4091732
4083338
4433569
4057780
4059587
4059343
4083869
4477957
4064402
4058004
4080915
4603289
4433678
4087828
4089986
4066745
4184643
4474776
4478197
4061246
4059082
4537171
4084206
4083538
4070363
4069388
4522095
4092857
4521002
4182968
4057930
4062615
4069116
4567563
4616061
4569147
4285069
4587308
4532033
4266838
4281795
4612570
4281411
4302553
4514049
4285273
4287081
4284377
4286747
4516204
4284915
4288683
4611524
4315052
4574562
4300862
4534887
4287202
4276853
4288088
4302539
4515704
4280988
4574547
4566807
4289453
4535900
4301947
4297843
4569749
4515246
4291739
4302669
4571065
4287015
4288705
4291277
4512684
4284844
4280822
4569268
4518501
4300736
4575115
4283798
4287279
4280407
4287526
4279020
4299842
4290756
4282725
4289621
4612546
4291780
4283278
4285453
4278981
4460658
4528831
4528184
4612201
4588322
4596390
4566722
4280984
4277458
4611300
4596438
4571064
4279533
4266855
4277241
4302550
4612189
4569039
4281128
4291576
4615853
4283433
4298465
4299988
4288638
4300495
4514806
4596387
4312764
4285882
4512949
4452667
4302642
4299110
4271010
4590088
4306098
4303979
4184117
4294123
4555309
4516468
4589977
4584677
4294153
4254070
4525129
4516603
4616294
4466866
4296917
4465530
4195070
4188052
4305390
4183983
4293138
4607973
4191751
4598170
4187053
4248562
4304832
4248142
4304753
4189257
4192149
4181843
4246627
4467022
4518110
4244855
4185733
4594007
4304162
4564984
4578679
4203089
4191892
4187837
4294548
4448996
4553499
4594212
4467826
4508988
4466634
4465635
4306731
4185268
4436258
4460740
4495466
4465832
4183438
4245293
4192666
4594247
4466724
4594354
4253668
4553457
4246165
4304143
4304348
4294681
4192183
4613352
4182424
4305570
4585873
4509044
4185859
4495104
4463729
4553255
4295038
4202248
4186492
4466983
4202964
4593379
4248910
4248062
4294615
4185272
4187650
4466989
4495387
4254207
4435461
4191629
4295854
4191331
4588749
3002441
3067144
3065429
3259452
3395347
3064047
3005894
3001994
3048944
3054693
3000565
3000884
3055122
3334742
3065737
3065908
3064447
3001306
3425301
3065505
3064099
3000814
3065492
3000092
3425016
3000380
3066884
3251553
3393043
3329779
3001266
3067426
3062427
3063724
3055158
3397401
3006768
3061859
3048586
3002739
3000958
3000571
3065477
3335929
3059565
3064799
3064543
3006214
3422306
3064115
3006932
3062173
3325917
3396962
3001534
3335571
3318345
3064515
3340610
3006462
3397228
3335124
3422054
3060307
3329814
3062578
3006305
3006811
3413828
3255603
3002341
3054640
3067138
3048563
3061816
3060012
3001225
3059930
3002411
3064435
3063986
3062765
3425728
3066649
3324760
3002615
3329928
3329935
3343265
3061440
3061128
3060246
3060390
3066979
3055008
3066295
3055259
3064746
3066348
3001682
3069450
3256430
4086245
3073341
3063483
3072501
3073250
3325670
3387774
3340744
3074386
3072849
3322862
3326418
3069231
3342325
3322881
3325447
3073314
3338132
4081862
3073194
3325844
4082870
3390252
3076761
3073124
4085984
4602953
4082111
4081158
3397101
4085912
3403576
3070459
4085434
3070561
3380075
4081601
3063623
3070424
4081569
3347114
3338429
3068268
3068076
3393097
3330363
3347792
3351883
3379879
3068719
3069312
3063203
3068522
3403572
4082941
4434218
3077135
3388886
3069278
3071301
3074070
4086222
3076089
3075291
3071475
3071986
3071983
4081179
3063487
3072301
3071789
3255186
3069316
3069574
3325803
3069374
3073058
3069279
3073450
3074709
4081225
4082821
3393154
3069720
4081992
3063006
3062822
4085713
3330025
4082061
3256329
3069953
3070369
3070759
3071771
3075017
3070840
4082312
3037035
3033453
3350971
3034179
3059277
3032254
3343077
3030294
3033401
3056852
3054318
3034252
3351190
3351657
3033279
3034159
3031917
3034050
3390987
3058043
3340606
3033922
3055053
3029178
3332442
3396826
3056891
3033678
3038025
3027855
3033244
3028247
3030270
3033153
3058103
3351295
3031845
3350950
3054598
3032941
3056915
3034156
3058946
3351246
3055644
3028681
3057537
3058471
3058977
3056896
3324547
3037312
3055313
3037475
3034590
3028304
3027619
3399704
3319495
3033970
3029037
3056762
3032379
3055549
3028059
3037689
3259389
3056380
3038080
3058006
3058038
3029465
3034580
3057806
3028710
3054358
3034404
3423487
3054368
3028166
3057166
3348536
3056210
3033821
3351164
3351339
3399706
3055942
3054525
3032258
3057934
3034206
3398156
3058894
3351428
3351747
3343870
3056646
